scenario,hour,pv,wind,demand
247,9,0.7206426391918328,0.8604344545942204,0.34212284417632705
247,10,0.7459827271323438,0.7451395283931918,0.45116714831043064
247,11,0.8676030040145692,0.8202791816656101,0.4259924966123119
247,12,0.9190342191044074,0.6950649102340153,0.5197265803984984
247,13,0.8729573758729965,0.6902033862153418,0.616597929162378
247,14,0.9058018887189453,0.5236071959392607,0.7146512251996954
247,15,0.7463149664938041,0.8398983138932845,0.6386840112416978
247,16,0.40369957784624744,0.7064270434599742,0.6023104538526635
247,17,0.19686101682926904,0.7563008648262328,0.7095405811610632
247,18,0.0012568177032211102,0.691698137896627,0.561889364576319
247,19,0.0,0.8214187939170541,0.7284400183691769
247,20,0.0,0.7820778458590524,0.7893711458537764
247,21,0.0,0.7234417425058308,0.5046012352035603
247,22,0.0,0.7207555210182531,0.5893131262754596
247,23,0.0,0.8156424452556983,0.49763305592038176
247,24,0.0,0.7644003219259428,0.4791989394776536
248,1,0.0,0.6574485421283309,0.4250458355665299
248,2,0.0,0.6612037424609575,0.4452040720961008
248,3,0.0,0.6180570459954537,0.36776282118955694
248,4,0.0,0.5160596591024369,0.34192549252051435
248,5,0.0,0.50246234733675,0.39432213455170906
248,6,0.0068119599813817825,0.450886746543265,0.40893278187744186
248,7,0.2484384001445213,0.6024355992630681,0.39565699421842926
248,8,0.4869519108286208,0.6868243867940925,0.38236233196472075
248,9,0.7675050657282896,0.7559980956384744,0.5162639389277319
248,10,0.8361146470189145,0.7008503843475372,0.5528364810998252
248,11,0.884748552284251,0.5423543324850655,0.5738420909183906
248,12,0.9017835398896215,0.4844203072699834,0.6100536742473655
248,13,0.8505178601346445,0.4180244830746117,0.604656955398803
248,14,0.8129651559802474,0.42211382964178534,0.5952389145143617
248,15,0.6722172084014052,0.5846369830592483,0.5853164923410378
248,16,0.42089377462306693,0.5300396661853208,0.7061113555003119
248,17,0.18319655866532572,0.6005825717238452,0.5871014720904145
248,18,0.0,0.5398863608805413,0.7908652546369737
248,19,0.0,0.6672101413275474,0.6036718725712477
248,20,0.0,0.8990693195438997,0.6484021355677435
248,21,0.0,0.81451997018243,0.6058144458426071
248,22,0.0,0.6745693868046982,0.6391530481796679
248,23,0.0,0.7252090887436319,0.519914945584423
248,24,0.0,0.6482453957331722,0.420976047173936
249,1,0.0,0.6310370620802189,0.21485155710341117
249,2,0.0,0.7163280857347867,0.1466287155442188
249,3,0.0,0.7566884471649012,0.1610427858748933
249,4,0.0,0.6784540842194606,0.13055650480099223
249,5,0.0,0.8237976288221945,0.13550994882899808
249,6,0.003249311639775029,0.6658541100933234,0.11369392141905006
249,7,0.22653310573943727,0.5509056083089094,0.13685317838739075
249,8,0.4288168032039397,0.8275215792596917,0.19683030334464438
249,9,0.553935998088457,0.9204418837898628,0.31094208582368926
249,10,0.5942455379761242,0.8707337826707965,0.4227857327327032
249,11,0.9348797536024527,1.0,0.47179078790228335
249,12,0.9829569688379813,0.8755230839514769,0.5555092607881111
249,13,0.9059828560652422,0.9194801003819892,0.6777007740997195
249,14,0.8389210162624923,0.8268568183061725,0.7189715300756357
249,15,0.6403004347351648,1.0,0.6448523884451471
249,16,0.4405272249501505,0.8704510362554153,0.6012401879525597
249,17,0.2047882494376831,0.8904766391347064,0.6385365560578707
249,18,0.0,0.7992915779174564,0.6335812388785889
249,19,0.0,0.6432578753974543,0.6731813619210327
249,20,0.0,0.7046583439593848,0.5742795753015583
249,21,0.0,0.5983662805867083,0.5690867734710516
249,22,0.0,0.5638009237660103,0.4026393815026895
249,23,0.0,0.5727342586457508,0.43559017637942565
249,24,0.0,0.5194006400496056,0.36514016324401877
250,1,0.0,0.7433064667095537,0.3951456007103524
250,2,0.0,0.584960779022652,0.2696819977716767
250,3,0.0,0.4990866273034267,0.28555263862743197
250,4,0.0,0.4866375541564985,0.29993243371250095
250,5,0.0,0.5820051488814412,0.2839823942613459
250,6,0.008554756030280193,0.4007228571250539,0.26847700583603507
250,7,0.2956379594937239,0.35197082930661494,0.3018368443239656
250,8,0.5611561307370282,0.6113305646357217,0.3633773868309585
250,9,0.7357081502106116,0.6898903555409854,0.524773128589138
250,10,0.9722361708719084,0.7251832343622641,0.47240399964445434
250,11,0.9593947328026244,0.7966633682467664,0.6106945500065822
250,12,1.0,0.7948866980255367,0.734924014334744
250,13,0.9970113085303227,0.8577272497020473,0.6884098670448875
250,14,0.8734672234889195,0.792446423275393,0.6785847253895823
250,15,0.6363121006732928,0.8386850328965776,0.6335720241578963
250,16,0.5347964539531921,0.7997941620891368,0.6576867862429988
250,17,0.20159234023382092,0.6239139678742042,0.6724972421072799
250,18,0.0,0.8497434511716531,0.6287700835636624
250,19,0.0,0.6891596704799768,0.5997407355469301
250,20,0.0,0.6020626526992757,0.5886230006073946
250,21,0.0,0.5227783492196856,0.5582735488916072
250,22,0.0,0.6362765279881077,0.5067904055184924
250,23,0.0,0.5328734338449161,0.35383020573511387
250,24,0.0,0.5135816469867596,0.3366150139221117
251,1,0.0,0.45664456092315087,0.132510702476467
251,2,0.0,0.43722767824564446,0.10310317340252595
251,3,0.0,0.43700384042253454,0.09238031366097964
251,4,0.0,0.39713398786087295,0.08016438688927847
251,5,0.0,0.3779176331662725,0.10348614621042267
251,6,0.0,0.34509925157208327,0.09196475385196885
251,7,0.10797421865149635,0.4033626095099716,0.08251627841659999
251,8,0.15487710105946098,0.3665842897547473,0.13099034478625288
251,9,0.2975359091672426,0.5957294531480932,0.20183961501777223
251,10,0.5327039111561848,0.6734771853756059,0.228191408730628
251,11,0.8789566680229207,0.6996142136294881,0.3258218824168457
251,12,0.8552317294224687,0.7764301024997312,0.3142238561953639
251,13,0.9572143382418107,0.5821783104643731,0.40459397487560717
251,14,0.722808507452567,0.45016795984125646,0.419337074769268
251,15,0.7352584664178728,0.4930851771339781,0.3611883517286086
251,16,0.49852597702708784,0.5952882080569495,0.4165459170628213
251,17,0.13565916733376326,0.441123789855294,0.3952288907462015
251,18,0.0,0.4412836823764953,0.381819454696491
251,19,0.0,0.4143376707343418,0.30549610458854365
251,20,0.0,0.4414882387735661,0.3187202077038173
251,21,0.0,0.41623499174513723,0.23391877408329786
251,22,0.0,0.38351420301314915,0.23163431689888575
251,23,0.0,0.37308141021524155,0.2061910007201981
251,24,0.0,0.34908890517230906,0.1266807327527716
252,1,0.0,0.6799138532729748,0.44014137558687355
252,2,0.0,0.6831511148814999,0.4260361668564946
252,3,0.0,0.688184853862225,0.332926766807652
252,4,0.0,0.5669445578023565,0.28028192208991487
252,5,0.0,0.7079743595738903,0.2906469772073311
252,6,0.007565738533014506,0.6249527159894189,0.27389016816308065
252,7,0.2650190886919572,0.7659036699475715,0.31108262179607377
252,8,0.6481557340960884,1.0,0.41244564818922613
252,9,0.7686235539394809,0.7987562777839703,0.5191282296992425
252,10,0.757407362569407,1.0,0.5828628756741633
252,11,0.8352638336356857,0.9207521646932282,0.517983700260884
252,12,0.9087228692287181,0.9574057574300644,0.6734257400138199
252,13,0.7664884499616178,0.788585986875001,0.5754010819443558
252,14,0.8468589207375768,0.9633421810004663,0.5354977834287518
252,15,0.558147738165788,0.8354168111406501,0.5953105425053344
252,16,0.407596788324989,0.9905450453641066,0.6287498678058522
252,17,0.21715789854837755,0.804832221405638,0.6836049718709752
252,18,0.0,0.847062451036828,0.7134811363605805
252,19,0.0,0.9142243626023165,0.7052161669635475
252,20,0.0,0.8088050029447188,0.6638283589358099
252,21,0.0,0.7321132927385191,0.5952100079159595
252,22,0.0,0.7257383046265131,0.6695883965112707
252,23,0.0,0.7269226848184842,0.3525892898930763
252,24,0.0,0.6900102867188925,0.3279705659338405
253,1,0.0,0.6814808421954937,0.3242294503878201
253,2,0.0,0.7683179156137335,0.21458835816536387
253,3,0.0,0.8924723697397468,0.3099348074057718
253,4,0.0,0.8859619014266581,0.2673833133354428
253,5,0.0,0.7918685338311124,0.3243078109518023
253,6,0.014168862188880645,0.6206658788937249,0.3264083862668017
253,7,0.22195149924665586,0.8900659167268521,0.34280928115206666
253,8,0.4262921299333629,0.9231460737145534,0.46543083215795444
253,9,0.7518464710540373,0.891395283325842,0.5675929852774018
253,10,0.8386101703473525,0.8246687517186272,0.6814840482320946
253,11,1.0,0.8520976934715532,0.7464775942527131
253,12,0.8873811717633835,0.8495471441189852,0.7970841563311554
253,13,0.9622240119947982,0.7084067403789073,0.8275327670511662
253,14,0.7065620652914782,0.8194551894092433,0.7273381550767775
253,15,0.6175483895532863,0.842474807996343,1.0
253,16,0.45799069301589035,0.8599027636051186,0.9349672996513295
253,17,0.18186109731856845,0.868444406292439,0.7430056638103697
253,18,0.0013657318356195276,0.8751805087096908,0.7349684863175906
253,19,0.0,0.9768815852217015,0.7285023252904421
253,20,0.0,0.9310502492685727,0.5465169146460738
253,21,0.0,0.9480122090638801,0.591030368063073
253,22,0.0,0.8815891661752095,0.5676841172813984
253,23,0.0,0.8542621850187039,0.49593358867931303
253,24,0.0,0.9255557291719724,0.3926362500195267
254,1,0.0,0.23198682411574362,0.33132647734159637
254,2,0.0,0.16959662851384208,0.28720012659469873
254,3,0.0,0.15380419102353504,0.24481333736584387
254,4,0.0,0.1320809431569952,0.2132245539111859
254,5,0.0,0.11867347712500265,0.27970631863586237
254,6,0.005649811935949561,0.14824974321818268,0.22850585276009897
254,7,0.1364735188253679,0.11964636775100786,0.28637297660770267
254,8,0.3112304202588293,0.28995359410575017,0.40404334804891245
254,9,0.5438054730455607,0.28119348907578073,0.5226272224788242
254,10,0.7738648885987208,0.31433497970256796,0.5317119814474138
254,11,0.8573307218386014,0.24070625847243052,0.6002916371318545
254,12,1.0,0.29946798197711083,0.6015544147681064
254,13,0.8515477906257337,0.2787156434290273,0.6004229086368678
254,14,0.733595102372495,0.344796836070392,0.7022304238458854
254,15,0.49600548262769095,0.4068824689713484,0.7861393982393212
254,16,0.3370135164100748,0.4835713870884815,0.49630037201849664
254,17,0.15179859118872094,0.5979375714640801,0.6945208215214269
254,18,0.0013124782407605354,0.5264254829893423,0.582168258348806
254,19,0.0,0.4382048442068695,0.6348640680608032
254,20,0.0,0.39509606545690007,0.5852649944272419
254,21,0.0,0.3673742754414387,0.5602014447398499
254,22,0.0,0.30818966359867245,0.5093100302017679
254,23,0.0,0.34162199995242915,0.4845642819631776
254,24,0.0,0.32758329498033323,0.3610261910724959
255,1,0.0,0.3002834598413257,0.3296195617492491
255,2,0.0,0.4031028415555206,0.303580515956286
255,3,0.0,0.4565796093674517,0.22640943002615374
255,4,0.0,0.36689016154302206,0.15337192254918353
255,5,0.0,0.3780846746552993,0.1764152057419387
255,6,0.003916007841691537,0.4982751503246241,0.17276518072971353
255,7,0.15327379761149496,0.372271170238206,0.2113630301299168
255,8,0.4139013049626482,0.39142299790437624,0.35710138369348376
255,9,0.5877158644683694,0.5224350794455538,0.3751967944424222
255,10,0.6704811000938969,0.6046277480764136,0.48090744084667286
255,11,0.6826224715139046,0.5102147272036694,0.6314415759078742
255,12,0.7167438836519707,0.42274237766159717,0.5872631217416349
255,13,0.6638534934795682,0.4809380963903906,0.5571146698046529
255,14,0.6531129423915646,0.38536971479903487,0.5317625930811827
255,15,0.46273478908617555,0.47570754619917854,0.5334735575603966
255,16,0.30131024124444417,0.4175231068642251,0.6919894571874365
255,17,0.11890365108620707,0.2679469136124515,0.6805543162608257
255,18,0.0,0.21676827515891567,0.6341820989241935
255,19,0.0,0.2691546659641229,0.6241911962144228
255,20,0.0,0.34535739780444635,0.5779671527383113
255,21,0.0,0.36030414410253725,0.543530414208877
255,22,0.0,0.3451349531385414,0.488403613553047
255,23,0.0,0.4795999355267682,0.4484338012199774
255,24,0.0,0.3558005341260243,0.42141978408522296
256,1,0.0,0.3678480257192669,0.20291592688560914
256,2,0.0,0.5009069304039739,0.18722051693609382
256,3,0.0,0.45322002690400737,0.19033066697044468
256,4,0.0,0.3039860475688252,0.18346148946019747
256,5,0.0,0.2857535387307254,0.18045742252257388
256,6,0.012687377279233874,0.3579469761750435,0.17923359547921985
256,7,0.13114814038885705,0.38154370572244534,0.21045970760416827
256,8,0.32468896525313307,0.4037833612730921,0.3010185250311283
256,9,0.3954063415211855,0.39448859299306194,0.44778393658830623
256,10,0.5560339371910143,0.29670153244653863,0.4711329490652324
256,11,0.6828418745415185,0.24427637987407222,0.5248094183131949
256,12,0.49351978325393386,0.18951471728012168,0.5676585952686664
256,13,0.5145405823507296,0.23537796343711517,0.5772681142868197
256,14,0.4548275358983652,0.23326138555047476,0.6248917522158648
256,15,0.38878836524899935,0.2402138571184515,0.5357507615759938
256,16,0.22783833653620988,0.3074241103006821,0.4825736743603146
256,17,0.0915004099234826,0.3534184122909247,0.5750265537313759
256,18,0.00445492119414521,0.47071771919354866,0.36338750534998876
256,19,0.0,0.48065798563261714,0.4580146555534777
256,20,0.0,0.48840200624822827,0.4667913285796522
256,21,0.0,0.4477841220809134,0.4812365624220274
256,22,0.0,0.43333720409987236,0.45050615765517776
256,23,0.0,0.38579116584462453,0.3922926426817318
256,24,0.0,0.3297245699486935,0.37541133528783127
257,1,0.0,0.41985162111267654,0.06677843658315043
257,2,0.0,0.39154157389439753,0.03477978382919066
257,3,0.0,0.2700576935081686,0.022776448469442802
257,4,0.0,0.3147507222037319,0.0061716560612808165
257,5,0.0,0.25326774032396526,0.014071553505984019
257,6,0.012824773812145172,0.2579027839094056,0.005861882826916239
257,7,0.12146137953320224,0.2851560093705196,0.017771664710756717
257,8,0.23574014717244257,0.3110975631993295,0.06349375057069986
257,9,0.4879245371188049,0.2782732345756453,0.11799710862931378
257,10,0.744304808174779,0.22912510235224204,0.16113077756712788
257,11,0.8157802553232925,0.28307038312577704,0.16376844798795745
257,12,0.6976370310988664,0.27026919970976154,0.15967952364868143
257,13,0.7501085176733674,0.27435337305792507,0.11727697431335861
257,14,0.5578166543159722,0.3042747824466049,0.1596221311064716
257,15,0.47709325666332625,0.2830761515370848,0.20026492656215727
257,16,0.2544956063372348,0.34455179642956957,0.18184325987803898
257,17,0.11150814180395677,0.378077751695605,0.1807691891278712
257,18,0.005476008607236186,0.32034529940217815,0.18327750807991508
257,19,0.0,0.3682029158532301,0.18722439471109645
257,20,0.0,0.3258135577994927,0.18687943743508678
257,21,0.0,0.3271250083169066,0.1755304575325151
257,22,0.0,0.3382746951884825,0.14232301007242135
257,23,0.0,0.30498547175558116,0.12498617808308538
257,24,0.0,0.33701019546955746,0.06525839243603047
258,1,0.0,0.11380241279510023,0.18901669687312125
258,2,0.0,0.08312875431938938,0.12697923820016419
258,3,0.0,0.06273629895434085,0.12976266235590755
258,4,0.0,0.0339786165371973,0.10853811390496376
258,5,0.0,0.012911292379080948,0.09284636075327965
258,6,0.0035327152108411176,0.003652840655664763,0.08847864978650427
258,7,0.10753859887120909,0.0008966558252517921,0.10408663660326299
258,8,0.31548138923461605,0.0,0.17943234544774997
258,9,0.47104062605077807,0.0,0.22664586538854556
258,10,0.5811595094034452,0.0,0.2257020878611354
258,11,0.861821668567619,0.0,0.2227984304638984
258,12,0.6557427106059553,0.0,0.2320986805521644
258,13,0.6152121881165907,0.0,0.23390568828331407
258,14,0.6183378786131114,0.0021320408329194756,0.29849161083205566
258,15,0.40593897338427865,0.02706230994912335,0.2949102261777537
258,16,0.27286977519809236,0.06765000313949393,0.3020551044050679
258,17,0.12559584511519636,0.11166303251975307,0.23934392814604577
258,18,0.00123386514393759,0.1914712113659844,0.2803730113558476
258,19,0.0,0.19057480459491602,0.3395912588063396
258,20,0.0,0.15690860321559094,0.31780764872778444
258,21,0.0,0.15199625504153952,0.3118774247515873
258,22,0.0,0.15196154166561918,0.289895426145466
258,23,0.0,0.10072197180502876,0.22580083889765815
258,24,0.0,0.11489541718072427,0.2138537980492814
259,1,0.0,0.7614947301814758,0.3188743363897037
259,2,0.0,0.6811302436768781,0.2702210152163541
259,3,0.0,0.7562002294043491,0.2366486140529262
259,4,0.0,0.5715898856808256,0.2309202880985233
259,5,0.0,0.7289164907154393,0.23727288173343364
259,6,0.011346235430233654,0.4608608360324949,0.16916335531100524
259,7,0.15740255573847442,0.7706441242550991,0.24042704040950408
259,8,0.4149113560705317,0.9643462963961108,0.2698177754334345
259,9,0.6463279512588913,0.9198252614705946,0.2395589967554107
259,10,0.632521696210921,0.6279091749566459,0.36127477209662384
259,11,0.8534996135423851,0.7722960726583494,0.3566445439344475
259,12,0.8420742726354257,0.792122267068277,0.3723199506941692
259,13,0.8096538913517684,0.7854334106589774,0.4711607205498188
259,14,0.7640462166209795,0.7394794430309789,0.4640302980477289
259,15,0.522794934398185,0.8254316092733163,0.5823777684439709
259,16,0.313504569731032,0.8543681983565462,0.4797677076636066
259,17,0.06758486887916577,0.9258800566729329,0.4676344413082935
259,18,0.003960607578778475,1.0,0.42972572344811527
259,19,0.0,0.9656389325318611,0.4809546195397453
259,20,0.0,0.8552971307522532,0.42723754797454966
259,21,0.0,0.8705876156941027,0.406865778797329
259,22,0.0,0.87310715679156,0.4561315966006135
259,23,0.0,0.9559827016944827,0.4383399784713126
259,24,0.0,0.7537386208959482,0.33944989136272974
260,1,0.0,0.4246905167494458,0.4116806583158138
260,2,0.0,0.4723810256132987,0.30234858156515754
260,3,0.0,0.4235421611777219,0.3317200398738839
260,4,0.0,0.46104834300312386,0.2975304017820425
260,5,0.0,0.44788562173199736,0.24976168774103016
260,6,0.004096414810031611,0.4232197913685909,0.3111447606611151
260,7,0.18248102497296131,0.42017198849201853,0.29146217820287407
260,8,0.3879024032243159,0.47127445932143025,0.284611496787811
260,9,0.5838944508311583,0.6159730595694862,0.39218286399121044
260,10,0.6317309872693195,0.6520429549788646,0.48218485362678143
260,11,0.8748508845035082,0.550765075482584,0.3646773832411254
260,12,0.7419349641630008,0.6004134768094566,0.4483995069218016
260,13,0.7132870443901465,0.5597919786267652,0.3482331156958078
260,14,0.7046284788504951,0.5238139770187513,0.54221135050734
260,15,0.5188895947781459,0.5773197037426382,0.4803635625574418
260,16,0.2668272222287256,0.540314438736107,0.5157208826299122
260,17,0.08232339823165755,0.49876344371142034,0.5640257194271606
260,18,0.0,0.48820374144894174,0.552475398298125
260,19,0.0,0.49509953001216145,0.48943300448103394
260,20,0.0,0.428705225841908,0.39774948704854035
260,21,0.0,0.38178436665137644,0.4236514421715797
260,22,0.0,0.43715817253801936,0.5456921082589925
260,23,0.0,0.5036773576915614,0.4655144691455947
260,24,0.0,0.50322668885135,0.4352925635543142
261,1,0.0,0.42606627226840177,0.12529055044631682
261,2,0.0,0.4726132373738667,0.09423599152435985
261,3,0.0,0.41201641079456003,0.10155577692324635
261,4,0.0,0.30246042122206895,0.07879693105713224
261,5,0.0,0.36900233168950053,0.07504172992274195
261,6,0.010229920770651275,0.2553315594339757,0.10221348323205637
261,7,0.07821484368958709,0.3071987335809827,0.13464086989907026
261,8,0.2941648063257654,0.25390987114435587,0.24131121232765237
261,9,0.49458142653570025,0.18588493373362858,0.3497036374639795
261,10,0.684800724665027,0.1701505621148577,0.48489711064985547
261,11,0.8013296440269146,0.16074798549032673,0.6169335598460874
261,12,0.7224571278559843,0.15489961406778954,0.6281733218158625
261,13,0.7871164971489228,0.1548512408565554,0.6797499029921914
261,14,0.5264272346829196,0.19888272268136362,0.5883702480625864
261,15,0.460617886936717,0.2942806370527026,0.8781533166558299
261,16,0.22517895749295572,0.34743433770983306,0.8044755464435609
261,17,0.0872693985695334,0.438314045132195,0.6851010280148697
261,18,0.005427711254247866,0.41807614865072473,0.5575274524877678
261,19,0.0,0.4994736026532682,0.48532133780065306
261,20,0.0,0.5256173951417775,0.5086261934950197
261,21,0.0,0.4628888877713859,0.3353244514771864
261,22,0.0,0.4057315558961273,0.33949752599879013
261,23,0.0,0.36650296264173243,0.3420632350757439
261,24,0.0,0.27201854198172404,0.3094586051907865
262,1,0.0,0.27405448991439585,0.10099407029231812
262,2,0.0,0.20104904360602807,0.06639147770238077
262,3,0.0,0.21444553609035014,0.04962795193908685
262,4,0.0,0.17136131005190813,0.04432242588129922
262,5,0.0,0.1740095613207301,0.05021819402865269
262,6,0.01646637089057245,0.19394291925014215,0.05005639274880815
262,7,0.1044357049289781,0.25312812530235906,0.09623390345723351
262,8,0.3168396696397764,0.3649944785793232,0.20373953043850568
262,9,0.5639992084913081,0.3217765902496725,0.2367154979943119
262,10,0.6222338666259537,0.3486878372539941,0.36948628510779224
262,11,0.7394886306576366,0.36096786512116386,0.48050009453495324
262,12,0.6087336684176419,0.3936846965444752,0.4528896498452079
262,13,0.5693162239063778,0.40903065204518185,0.4997702743451052
262,14,0.5513135616803848,0.42021042991590335,0.5109238963714804
262,15,0.4238814789922593,0.47395384174540445,0.42980364361438045
262,16,0.31260977867752604,0.4555529304039948,0.44531379158163237
262,17,0.12590636495167865,0.4311672080652467,0.4919395050760974
262,18,0.005532128845922555,0.4643992133194047,0.5014412899489037
262,19,0.0,0.4464440673647905,0.39687783488718587
262,20,0.0,0.3824236292594243,0.3991329605763227
262,21,0.0,0.3787010128666687,0.28894258565474856
262,22,0.0,0.3582568080840224,0.2691227630505338
262,23,0.0,0.31868801982428724,0.23039730722936538
262,24,0.0,0.24138035058245677,0.2144664759480902
263,1,0.0,0.6241565570859747,0.31224509550275914
263,2,0.0,0.6026399457183291,0.24239434861562856
263,3,0.0,0.527163888927965,0.24012517436523947
263,4,0.0,0.4696064548948598,0.21561011932627266
263,5,0.0,0.5460894639026189,0.2293785700621922
263,6,0.011394994109926284,0.4980447964911551,0.24243359863441144
263,7,0.1406937616476867,0.5354452158552663,0.2545280681655065
263,8,0.3617140532631589,0.5664661849481398,0.33969912987100925
263,9,0.47536466658543075,0.6315802574742692,0.4360211819352455
263,10,0.641549050139513,0.646098726836511,0.582631715829362
263,11,0.7996918096391868,0.5823617261877029,0.608843655269016
263,12,0.8068903078367027,0.6400298440588037,0.4914564664111096
263,13,0.7229263364894164,0.5614507541904363,0.6728461451034283
263,14,0.6698845244002671,0.6508212153455193,0.6905679274603443
263,15,0.41675684978062644,0.5852379349031315,0.809162543568892
263,16,0.34951076822054644,0.5943163435405756,0.6172098893747403
263,17,0.05953454116540359,0.5375939895652267,0.6894389882889504
263,18,0.003766074443661323,0.6328363524440732,0.6906992653373017
263,19,0.0,0.8548063306932739,0.5472831708073213
263,20,0.0,0.8654747777348973,0.5394353040501938
263,21,0.0,0.7666972144838197,0.5193296796397112
263,22,0.0,0.7951619382424386,0.4156230496928044
263,23,0.0,0.7141343225592116,0.3506751804878537
263,24,0.0,0.7248643709776987,0.36176083312481266
264,1,0.0,0.2534065237009049,0.326929459045629
264,2,0.0,0.26472639765797823,0.28704166999524355
264,3,0.0,0.2740639905202167,0.26865322062086905
264,4,0.0,0.27353627073496395,0.25996309810986207
264,5,0.0,0.2711468654711586,0.2563735960480854
264,6,0.006734059978270998,0.35435688844556257,0.24755573726516178
264,7,0.1389173586456223,0.2752510232936992,0.33869852904967157
264,8,0.3486833265154794,0.361745295825272,0.3718403505843468
264,9,0.5399155726555653,0.3812271585683876,0.47590511214895814
264,10,0.756953320114943,0.4033179346407989,0.46164460126197543
264,11,0.627373896642941,0.36988038470539464,0.6537600873518069
264,12,0.7216740522096095,0.4324185757324788,0.6649303231548656
264,13,0.6679124541826432,0.40967231151302963,0.684748296297694
264,14,0.4552718324079598,0.37672923838935757,0.6333268547015316
264,15,0.4146960343333651,0.4185063333608524,0.748032988041344
264,16,0.25197972891440185,0.32282497028581303,0.731354158522726
264,17,0.09030988921053482,0.34656199141272565,0.600336380192529
264,18,0.0013346719862889964,0.3246767110363566,0.7596419300301078
264,19,0.0,0.3716099278814376,0.6415945079792086
264,20,0.0,0.4119749076343225,0.7080152880398303
264,21,0.0,0.30862191690281093,0.5820540213318053
264,22,0.0,0.31286478604769846,0.4899567764903297
264,23,0.0,0.2446179354207731,0.42945804918152714
264,24,0.0,0.1918865183179631,0.3375251302900404
265,1,0.0,0.5353206524445047,0.3102237837058033
265,2,0.0,0.4717964418914478,0.22025031192802447
265,3,0.0,0.5871340141706501,0.160517633085825
265,4,0.0,0.5474923237055423,0.19741520327504136
265,5,0.0,0.6044345533699058,0.18764162611372306
265,6,0.0038725923155482657,0.453889189051568,0.17141249692474742
265,7,0.2605125152013179,0.516408122381177,0.1887865857059624
265,8,0.4597538253271025,0.6933789281208483,0.23168734933143775
265,9,0.8765511513667438,0.7110142773216095,0.30698548820721866
265,10,0.6539002340008762,0.6884745644302943,0.4350438121859317
265,11,0.9417446645258356,0.5572534004246914,0.4792184501257042
265,12,1.0,0.8544695489554386,0.5096837180299423
265,13,0.8829575222152547,0.6520389642329945,0.5682470563358497
265,14,0.8479889822272679,0.7688599770345079,0.6648997358251891
265,15,0.6642012782818255,0.6368270464998677,0.6111294553644705
265,16,0.5073700810652494,0.7422761109272322,0.4536116619506202
265,17,0.15307553417260553,0.6583152600746981,0.5640173220595796
265,18,0.0,0.5994163389074352,0.43919949172596306
265,19,0.0,0.562704930413483,0.5171666913794226
265,20,0.0,0.6112877370838865,0.38500139168697695
265,21,0.0,0.5993422771784158,0.365876627193287
265,22,0.0,0.5249326007115508,0.3585583159271251
265,23,0.0,0.5137678319311825,0.23408965168137424
265,24,0.0,0.5538335957640891,0.27545079981546017
266,1,0.0,0.7699434397251284,0.4431786376830648
266,2,0.0,0.6981671484822489,0.33381248820591886
266,3,0.0,0.747675970287404,0.33123720499552367
266,4,0.0,0.6519440677971527,0.31674739149647096
266,5,0.0,0.6580780822754052,0.2912566788491523
266,6,0.01343494433727506,0.5490785638303527,0.293517538196189
266,7,0.22240446823394175,0.6041341671940997,0.36161819796336087
266,8,0.47805547762552336,0.9453871128029405,0.45867777386252445
266,9,0.73245647544193,0.9101078995236795,0.5833179562841724
266,10,0.6688924029014807,0.7802225444273151,0.5311636259006242
266,11,0.8153747329949185,0.8616640719068481,0.682332345902982
266,12,0.7791792582492274,0.7201462538266814,0.6164526656775683
266,13,0.871606569425175,0.6812856683594636,0.7377117176345642
266,14,0.7610303266949703,0.6119873063622445,0.4887983254353899
266,15,0.6766912138186403,0.7078359713147168,0.6066391235706126
266,16,0.4649073513423335,0.7564773990182048,0.6819351337011547
266,17,0.15445338193957425,0.7906364864080656,0.7299536867635152
266,18,0.0010606639386465978,0.7519604115010963,0.4467399876135173
266,19,0.0,1.0,0.6716689032979899
266,20,0.0,0.8678809270767258,0.7501023806342536
266,21,0.0,0.9172557239983444,0.6869307899994609
266,22,0.0,0.9062699814357789,0.5890351566065376
266,23,0.0,1.0,0.49570044126742935
266,24,0.0,0.9558451355790266,0.4811406939357984
267,1,0.0,0.5503077500474299,0.056791813362028085
267,2,0.0,0.5090740422365027,0.047269494655763876
267,3,0.0,0.4291718446408181,0.03341540718275309
267,4,0.0,0.4178487301282905,0.03760909513693063
267,5,0.0,0.43359484734927634,0.0318558347620046
267,6,0.011996364156159737,0.46387202044105363,0.03597072009943811
267,7,0.1319543402501136,0.570324865277492,0.07482034092912242
267,8,0.30008293442243894,0.5955161558355531,0.17278946808105675
267,9,0.39373651564845524,0.5327761777067247,0.2630357995997969
267,10,0.5698871613582729,0.41396488593710407,0.3109277883720171
267,11,0.6192986689774441,0.4431954338299238,0.4389792102385507
267,12,0.7060346782389397,0.48516112344512,0.43557573689505397
267,13,0.6930449993236197,0.4852655583072882,0.3768935601857096
267,14,0.5513470594451368,0.5115081162592442,0.44087146077103795
267,15,0.4898567728099691,0.6006575690977913,0.40595212696609817
267,16,0.2740906468930804,0.5139563905378709,0.42238032931045444
267,17,0.09243931141269054,0.5072268553866884,0.4604782240626825
267,18,0.0023616094182715816,0.6424167265347964,0.3743517141543138
267,19,0.0,0.609466024061477,0.3618967578022391
267,20,0.0,0.6744764212485337,0.26846760598446034
267,21,0.0,0.6178515706945468,0.2312568126740467
267,22,0.0,0.6313085746978688,0.21017289042331472
